Operating_Temperature_C,Current_Density_mA_cm2,Cell_Voltage_V,Cathode_Pressure_bar,Anode_Pressure_bar,Anode_Catalyst_Type,Anode_Catalyst_Loading_mg_cm2,Cathode_Catalyst_Type,Cathode_Catalyst_Loading_mg_cm2,Membrane_Type,Membrane_Thickness_um,Membrane_Water_Content_lambda,Water_Flow_Rate_mL_min,Water_Flow_Rate_L_min,Power_Density_W_cm2,H2_Production_Rate_mL_min,H2_Production_Rate_NL_h,Energy_Efficiency_percent,Temp_x_CurrentDensity,CurrentDensity_per_MembraneThickness,Pressure_Differential,Anode_Catalyst_Activity,Membrane_Resistance_Index,Power_per_Temperature,Cathode_Catalyst_Efficiency,Voltage_per_Temperature,Current_Efficiency,Total_Catalyst_Loading
64.04,2538.75,1.87,9.03,1.9,IrRuOx,1.08,Pt/C,0.07,Nafion_115,130.48,22.02,28131.37,28.13,4.75,442.05,26.52,79.04,162581.55000000002,19.45700490496628,7.129999999999999,2.049018793267005,5.925522252497729,0.07417239225484072,0.6321,0.02920049968769519,0.17412112259970458,1.1500000000000001
64.65,1222.1,1.64,16.98,3.31,IrRuOx,1.49,Pt/C,0.17,Nafion_115,124.41,21.19,9476.63,9.48,2.01,212.79,12.77,90.16,79008.765,9.82316534040672,13.67,2.8441837511344,5.8711656441717786,0.03109048723897911,2.8866000000000005,0.025367362722351117,0.1741183209230014,1.66
35.59,6674.0,2.5,8.41,2.29,IrO2,2.34,Pt/C,0.04,Nafion_212,49.74,20.75,184106.73,184.11,16.69,1162.08,69.72,59.2,237527.66000000003,134.17772416566143,6.12,3.340267619473555,2.3971084337349398,0.46895195279572915,0.33640000000000003,0.0702444506883956,0.17412046748576565,2.38
55.45,2885.95,2.02,19.6,2.58,IrO2,1.87,Pt/C,0.11,Nafion_212,56.51,14.94,58768.65,58.77,5.82,502.5,30.15,73.45,160025.9275,51.069722173066715,17.020000000000003,3.255801333817608,3.782463186077644,0.10495942290351667,2.156,0.03642921550946799,0.17411944073875155,1.9800000000000002
64.36,3290.97,2.12,17.78,2.53,Ir_black,1.73,Pt/C,0.1,Nafion_115,119.88,21.38,66048.78,66.05,6.97,573.02,34.38,69.84,211806.82919999998,27.4522022022022,15.250000000000002,3.292744489958475,5.60710944808232,0.10829707893101305,1.7780000000000002,0.032939714108141706,0.1741188768053188,1.83
60.29,1106.1,1.62,25.66,2.75,IrO2,2.28,Pt/C,0.09,Nafion_115,117.74,18.81,17680.77,17.68,1.79,192.59,11.56,91.35,66686.769,9.394428401562765,22.91,4.166496200679648,6.259436469962786,0.02968983247636424,2.3094,0.026870127716039145,0.17411626435222857,2.3699999999999997
71.12,4084.29,2.3,6.29,3.73,IrO2,2.35,Pt/C,0.1,Nafion_117,183.92,18.13,55683.41,55.68,9.39,711.16,42.67,64.37,290474.7048,22.20688342757721,2.56,4.785618756059477,10.144511858797573,0.13203037120359956,0.629,0.032339707536557925,0.17412083862801123,2.45
65.38,1802.89,1.84,5.81,4.52,IrO2,1.2,Pt/C,0.12,Nafion_117,176.61,19.49,21109.34,21.11,3.32,313.92,18.84,80.44,117872.9482,10.208312100107582,1.29,2.3074004782846185,9.061570035915855,0.05078005506271031,0.6971999999999999,0.028143163046803307,0.17412043996028598,1.3199999999999998
45.08,5138.24,2.5,11.7,2.33,Ir_black,2.51,Pt/C,0.06,Nafion_115,125.41,15.65,69166.16,69.17,12.85,894.67,53.68,59.2,231631.85919999998,40.97153337054461,9.37,3.9396140164531133,8.013418530351437,0.2850488021295475,0.702,0.0554569653948536,0.17411993211683377,2.57
38.22,1784.58,1.77,11.31,3.56,IrRuOx,0.76,Pt/C,0.13,Nafion_115,123.09,20.73,25781.26,25.78,3.16,310.73,18.64,83.61,68206.6476,14.498172069217645,7.75,1.1137839192106982,5.937771345875543,0.0826792255363684,1.4703000000000002,0.046310832025117744,0.17411940064328862,0.89
64.87,1727.75,1.79,11.01,3.32,IrRuOx,1.35,Pt/C,0.18,Nafion_115,125.7,19.7,33733.0,33.73,3.09,300.84,18.05,82.65,112079.1425,13.74502784407319,7.6899999999999995,2.5826205292204496,6.380710659898478,0.04763372899645444,1.9817999999999998,0.027593648836133803,0.1741224135436261,1.53
33.1,868.86,1.64,23.61,2.74,IrO2,2.9,Pt/C,0.17,Nafion_117,187.99,16.79,14211.77,14.21,1.42,151.29,9.08,90.45,28759.266000000003,4.621841587318475,20.869999999999997,4.037843397693763,11.196545562835022,0.04290030211480362,4.0137,0.04954682779456193,0.17412471514398176,3.07
63.08,2763.29,1.92,11.07,4.27,IrRuOx,0.38,Pt/C,0.06,Nafion_117,184.01,16.81,28652.13,28.65,5.31,481.14,28.87,77.04,174308.3332,15.01706428998424,6.800000000000001,0.71406304211489,10.946460440214159,0.08417882054533925,0.6642,0.030437539632213063,0.17411853261872623,0.44
74.27,3153.52,2.09,11.51,1.9,IrRuOx,1.53,Pt/C,0.06,Nafion_115,131.31,16.77,27192.55,27.19,6.59,549.09,32.95,70.78,234211.93039999998,24.015840377732083,9.61,3.2154513460316787,7.83005366726297,0.08873030833445537,0.6906,0.02814056819711862,0.174119713843578,1.59
62.74,1096.81,1.63,19.77,1.66,IrRuOx,1.1,Pt/C,0.08,Nafion_117,172.92,15.1,11924.71,11.92,1.79,190.98,11.46,90.54,68813.8594,6.342875318066158,18.11,2.060008645843984,11.451655629139072,0.028530443098501754,1.5816,0.025980235894166398,0.17412313892105288,1.1800000000000002
56.0,4237.38,2.31,14.51,3.68,Ir_black,3.18,Pt/C,0.09,Nafion_212,46.55,19.73,62825.41,62.83,9.8,737.81,44.27,63.97,237293.28,91.02857142857144,10.83,5.5671385509416025,2.3593512417638114,0.17500000000000002,1.3058999999999998,0.04125,0.1741193850917312,3.27
64.9,2688.6,2.03,20.14,2.41,IrO2,1.58,Pt/C,0.1,Nafion_117,165.8,21.35,63328.25,63.33,5.46,468.14,28.09,72.83,174490.14,16.21592279855247,17.73,3.0235294681050693,7.765807962529274,0.08412942989214175,2.0140000000000002,0.031278890600924494,0.17412036003868184,1.6800000000000002
58.68,2978.72,2.03,6.15,3.64,IrRuOx,1.43,Pt/C,0.15,Nafion_115,122.95,14.16,52618.28,52.62,6.04,518.65,31.12,72.95,174791.2896,24.227084180561203,2.5100000000000002,2.5714615770343,8.682909604519773,0.1029311520109066,0.9225,0.034594410361281525,0.1741184132781866,1.5799999999999998
61.75,2639.49,1.96,15.07,3.87,IrO2,0.89,Pt/C,0.04,Nafion_212,52.87,14.94,53726.92,53.73,5.18,459.59,27.58,75.45,162988.50749999998,49.92415358426329,11.2,1.6503150081879914,3.538821954484605,0.08388663967611336,0.6028,0.03174089068825911,0.174120758176769,0.93
74.33,2486.24,1.9,4.69,1.5,IrRuOx,0.8,Pt/C,0.04,Nafion_117,182.58,19.64,38451.0,38.45,4.72,432.9,25.97,77.94,184802.2192,13.617263665242632,3.1900000000000004,1.6822908213000334,9.29633401221996,0.06350060540831427,0.18760000000000002,0.02556168438046549,0.17411834738400156,0.8400000000000001
55.91,3130.6,2.07,6.04,3.82,IrO2,0.91,Pt/C,0.1,Nafion_115,125.89,21.18,44743.71,44.74,6.5,545.1,32.71,71.33,175031.846,24.86774167924378,2.22,1.5916788195085398,5.943814919735599,0.11625827222321589,0.6040000000000001,0.03702378823108567,0.17411997700121384,1.01
75.38,1578.46,1.64,23.62,2.43,IrO2,2.7,Pt/C,0.16,Nafion_117,179.89,18.02,17340.0,17.34,2.59,274.84,16.49,90.09,118984.3148,8.774584468286175,21.19,5.737661786146501,9.982796892341842,0.03435924648447864,3.7792000000000003,0.021756434067391882,0.17411907808877006,2.8600000000000003
72.78,1692.25,1.65,8.52,2.58,IrO2,2.17,Pt/C,0.06,Nafion_115,123.56,18.19,37140.83,37.14,2.8,294.65,17.68,89.46,123161.955,13.695775331822595,5.9399999999999995,4.493029372923316,6.792743265530511,0.03847210772190162,0.5112,0.02267106347897774,0.17411729945339044,2.23
47.01,4832.22,2.5,15.74,2.88,IrRuOx,1.44,Pt/C,0.14,Nafion_115,128.02,19.78,96663.04,96.66,12.08,841.39,50.48,59.2,227162.6622,37.745820965474145,12.86,2.3042220489171643,6.472194135490395,0.25696660285045736,2.2036000000000002,0.05318017443097214,0.17412079748024717,1.58
38.1,5646.46,2.5,13.92,4.06,IrO2,2.52,Pt/C,0.07,Nafion_115,130.83,17.6,67555.65,67.56,14.12,983.16,58.99,59.2,215130.12600000002,43.158755637086294,9.86,3.6886439656325165,7.433522727272727,0.3706036745406824,0.9744,0.06561679790026247,0.17411971394466622,2.59
40.79,2384.0,1.87,12.88,1.28,IrRuOx,0.5,Pt/C,0.21,Nafion_115,118.92,14.43,38181.73,38.18,4.45,415.1,24.91,79.23,97243.36,20.047090480995628,11.600000000000001,0.75182839398639,8.241164241164242,0.10909536651139987,2.7048,0.04584456974748713,0.17411912751677852,0.71
31.72,2020.57,1.74,23.4,2.49,IrO2,1.48,Pt/C,0.22,Nafion_212,50.9,20.59,31751.97,31.75,3.51,351.82,21.11,85.29,64092.48039999999,39.696856581532415,20.909999999999997,2.0324502558545543,2.4720738222438077,0.11065573770491803,5.148,0.05485498108448928,0.17411918419059969,1.7
40.29,3520.92,2.15,3.98,3.06,IrO2,0.92,Pt/C,0.08,Nafion_117,184.66,19.94,61584.53,61.58,7.56,613.06,36.78,68.91,141857.8668,19.067042131484893,0.9199999999999999,1.3764646869792454,9.260782347041122,0.18763961280714817,0.3184,0.053363117398858274,0.17411926428319868,1.0
66.11,2516.36,1.86,17.91,3.18,IrRuOx,0.68,Pt/C,0.07,Nafion_117,177.92,19.69,60413.7,60.41,4.67,438.15,26.29,79.72,166356.5596,14.143210431654678,14.73,1.317106808325018,9.036058913153884,0.0706398426864317,1.2537,0.02813492663742248,0.17412055508750734,0.75
38.27,757.43,1.63,26.01,3.08,IrO2,1.26,Pt/C,0.1,Nafion_212,52.1,20.63,12781.6,12.78,1.23,131.88,7.91,90.91,28986.8461,14.538003838771592,22.93,1.8474599967431453,2.5254483761512363,0.03214005748628168,2.6010000000000004,0.04259210870133263,0.174115099745191,1.36
53.1,1582.5,1.77,16.17,1.73,IrO2,1.59,Pt/C,0.07,Nafion_115,141.07,20.22,25895.88,25.9,2.8,275.55,16.53,83.55,84030.75,11.217835117317644,14.440000000000001,2.7040050241757143,6.97675568743818,0.052730696798493404,1.1319000000000001,0.03333333333333333,0.17412322274881517,1.6600000000000001
70.76,3892.44,2.2,24.76,2.1,IrRuOx,0.74,Pt/C,0.15,Nafion_212,49.69,16.98,37811.7,37.81,8.56,677.75,40.67,67.27,275429.0544,78.33447373717046,22.66,1.5015454942996151,2.926383981154299,0.12097230073487845,3.714,0.031091011871113624,0.17411957538202258,0.89
32.59,3594.62,2.32,5.61,2.23,IrO2,1.0,Pt/C,0.19,Nafion_115,128.97,18.21,36072.34,36.07,8.33,625.9,37.55,63.88,117148.6658,27.871753120880825,3.3800000000000003,1.3852768342627433,7.082372322899506,0.25559987726296407,1.0659,0.07118748082233813,0.17412132575905104,1.19
69.9,775.89,1.57,14.04,3.47,IrO2,1.15,Pt/C,0.15,Nafion_212,47.79,16.12,9497.49,9.5,1.22,135.1,8.11,94.41,54234.711,16.235404896421844,10.569999999999999,2.3135009554993906,2.964640198511166,0.017453505007153074,2.106,0.02246065808297568,0.1741226204745518,1.2999999999999998
51.41,1848.31,1.77,11.28,2.06,IrO2,1.11,Pt/C,0.19,Nafion_115,127.91,16.16,16966.4,16.97,3.27,321.83,19.31,83.74,95021.61709999999,14.450082088968806,9.219999999999999,1.8560675242904863,7.915222772277227,0.06360630227582183,2.1431999999999998,0.034429099397004476,0.17412122425350726,1.3
42.1,1881.77,1.68,19.18,1.92,Ir_black,3.18,Pt/C,0.1,Nafion_212,51.38,20.23,36322.45,36.32,3.15,327.65,19.66,88.32,79222.517,36.62456208641495,17.259999999999998,4.844680005339838,2.539792387543253,0.07482185273159145,1.9180000000000001,0.039904988123515436,0.17411798466337544,3.2800000000000002
66.53,3659.99,2.3,27.15,4.29,IrRuOx,1.28,Pt/C,0.06,Nafion_212,50.58,21.51,69430.0,69.43,8.42,637.28,38.24,64.35,243499.1347,72.3604191379992,22.86,2.489694663685192,2.3514644351464433,0.12655944686607545,1.6289999999999998,0.034570870284082365,0.17412069431883695,1.34
64.45,691.18,1.5,11.21,1.19,IrRuOx,1.74,Pt/C,0.17,Nafion_115,121.9,22.72,7924.68,7.92,1.04,120.35,7.22,98.67,44546.551,5.670057424118129,10.020000000000001,3.314759636700775,5.365316901408451,0.016136539953452288,1.9057000000000002,0.023273855702094646,0.17412251511907173,1.91
71.79,1328.84,1.56,17.73,4.84,IrRuOx,0.9,Pt/C,0.09,Nafion_117,181.03,19.96,27966.3,27.97,2.08,231.38,13.88,94.78,95397.42360000001,7.340440810915317,12.89,1.8451110849816708,9.069639278557114,0.028973394623206573,1.5957,0.02173004596740493,0.17412179043376178,0.99
67.65,4391.77,2.4,9.97,3.03,IrO2,1.33,Pt/C,0.15,Nafion_117,187.31,16.77,51661.22,51.66,10.56,764.7,45.88,61.57,297103.2405000001,23.44653248625274,6.940000000000001,2.6160850439811907,11.169350029815147,0.15609756097560976,1.4955,0.035476718403547665,0.17412114022364558,1.48
69.59,1678.31,1.85,16.25,3.57,IrO2,2.13,Pt/C,0.08,Nafion_117,182.24,15.85,22901.81,22.9,3.1,292.23,17.53,80.07,116793.5929,9.209339332748025,12.68,4.271743166807747,11.497791798107256,0.04454663026296882,1.3,0.02658427935048139,0.17412158659604007,2.21
51.42,3563.92,2.25,14.72,2.09,IrRuOx,0.79,Pt/C,0.05,Nafion_117,184.81,21.13,46481.13,46.48,8.01,620.55,37.23,65.85,183256.76640000002,19.284237865916346,12.63,1.3211170998699224,8.746332229058211,0.15577596266044338,0.7360000000000001,0.043757292882147025,0.17412007003524207,0.8400000000000001
45.96,1907.44,1.83,26.51,1.24,IrO2,1.37,Pt/C,0.28,Nafion_117,178.81,19.68,27480.43,27.48,3.49,332.12,19.93,80.83,87665.9424,10.66741233711761,25.270000000000003,2.1693134604900255,9.085873983739837,0.07593559617058313,7.422800000000001,0.03981723237597911,0.1741181898251059,1.6500000000000001
68.1,1303.25,1.67,16.95,3.23,IrO2,1.26,Pt/C,0.06,Nafion_115,130.75,19.9,17086.65,17.09,2.18,226.92,13.62,88.55,88751.325,9.967495219885278,13.719999999999999,2.4895742725105636,6.57035175879397,0.032011747430249635,1.017,0.024522760646108664,0.17411854977939764,1.32
69.69,1925.23,1.83,12.91,3.59,IrO2,1.07,Pt/C,0.27,Nafion_115,128.4,20.9,30290.08,30.29,3.52,335.22,20.11,81.06,134169.2787,14.994003115264796,9.32,2.1480461219799785,6.14354066985646,0.050509398765963553,3.4857000000000005,0.026259147653895826,0.17411945585722227,1.34
77.71,3927.07,2.27,7.81,3.24,IrO2,1.3,Pt/C,0.26,Nafion_115,122.25,20.39,58089.25,58.09,8.93,683.78,41.03,65.1,305172.6097,32.12327198364008,4.569999999999999,2.827701708205707,5.995586071603727,0.11491442542787286,2.0306,0.029211169733625017,0.17411963626826105,1.56
56.96,4784.98,2.47,8.84,1.76,Ir_black,1.94,Pt/C,0.18,Nafion_115,128.59,21.3,124398.37,124.4,11.81,833.16,49.99,59.98,272552.4608,37.21113616922,7.08,3.429066178947992,6.037089201877934,0.20733848314606743,1.5912,0.043363764044943826,0.17411985003072114,2.12
55.34,4597.39,2.42,10.56,3.28,IrO2,1.89,Pt/C,0.15,Nafion_117,175.04,15.08,45337.13,45.34,11.11,800.5,48.03,61.23,254419.56260000003,26.26479661791591,7.280000000000001,3.2870050435420524,11.607427055702917,0.20075894470545716,1.584,0.043729671123960964,0.17412053360711185,2.04
68.84,2472.78,1.91,11.09,3.33,IrRuOx,0.46,Pt/C,0.13,Nafion_117,176.84,20.67,28597.54,28.6,4.72,430.56,25.83,77.62,170226.17520000003,13.983148608912012,7.76,0.9156429439332276,8.555394291243347,0.06856478791400349,1.4417,0.02774549680418361,0.17411981656273504,0.5900000000000001
54.04,3640.67,2.16,21.94,2.98,IrO2,1.23,Pt/C,0.2,Nafion_117,180.95,21.44,35609.11,35.61,7.85,633.91,38.03,68.66,196741.8068,20.119756838905776,18.96,2.111532884741162,8.439832089552239,0.14526276831976315,4.388000000000001,0.039970392301998524,0.17411904951561114,1.43
73.83,1783.98,1.73,16.18,3.32,Ir_black,2.65,Pt/C,0.08,Nafion_115,128.49,17.69,31222.48,31.22,3.09,310.63,18.64,85.43,131711.2434,13.884193322437543,12.86,5.544794945232281,7.263425664217071,0.04185290532303941,1.2944,0.02343220912908032,0.17412190719626902,2.73
71.18,2097.66,1.74,15.6,3.64,IrO2,1.11,Pt/C,0.11,Nafion_117,174.05,20.02,20609.37,20.61,3.64,365.24,21.91,85.22,149311.4388,12.052054007469117,11.959999999999999,2.261797871351253,8.693806193806195,0.05113796010115201,1.716,0.02444506883956167,0.17411782653051497,1.2200000000000002
57.58,5122.61,2.5,7.83,2.85,IrO2,1.43,Pt/C,0.14,Nafion_117,185.27,17.92,107847.5,107.85,12.81,891.95,53.52,59.2,294959.88379999995,27.64943056080315,4.98,2.5433305042416943,10.338727678571429,0.22247308093087878,1.0962,0.04341785342132685,0.17412022387025367,1.5699999999999998
68.11,598.93,1.5,22.2,1.6,IrRuOx,1.46,Pt/C,0.1,Nafion_115,129.86,22.64,9589.97,9.59,0.9,104.29,6.26,98.67,40793.122299999995,4.612120745418141,20.599999999999998,2.8850332808600854,5.735865724381626,0.013213918660989575,2.22,0.02202319776831596,0.17412719349506622,1.56
68.21,1223.05,1.57,19.02,2.52,IrRuOx,0.61,Pt/C,0.1,Nafion_212,47.89,14.6,19811.11,19.81,1.92,212.96,12.78,94.39,83424.24049999999,25.538734600125284,16.5,1.206596610859255,3.28013698630137,0.028148365342325173,1.9020000000000001,0.023017152910130484,0.17412207186950657,0.71
40.98,1795.16,1.79,6.24,1.56,IrO2,0.95,Pt/C,0.09,Nafion_117,172.31,19.68,29866.46,29.87,3.21,312.57,18.75,82.64,73565.6568,10.418199756253264,4.68,1.4311906291056686,8.75558943089431,0.07833089311859444,0.5616,0.04367984382625671,0.1741181844515252,1.04
72.68,769.87,1.58,18.73,2.33,IrO2,1.61,Pt/C,0.13,Nafion_115,126.28,16.58,9241.49,9.24,1.22,134.05,8.04,93.43,55954.151600000005,6.096531517263225,16.4,3.330206050137995,7.616405307599519,0.01678591084204733,2.4349000000000003,0.021739130434782608,0.17412030602569267,1.7400000000000002
60.36,1690.22,1.78,15.91,2.33,IrO2,1.37,Pt/C,0.2,Nafion_115,124.77,20.44,20930.95,20.93,3.02,294.3,17.66,82.95,102021.6792,13.54668590205979,13.58,2.505305641929119,6.104207436399217,0.050033134526176276,3.1820000000000004,0.029489728296885356,0.1741193454106566,1.57
70.23,3234.82,2.01,6.76,1.51,IrO2,1.72,Pt/C,0.07,Nafion_212,50.34,16.68,44762.74,44.76,6.49,563.25,33.79,73.81,227181.40860000002,64.25943583631307,5.25,3.4716302309542955,3.0179856115107917,0.09241065071906593,0.4732,0.02862024775736864,0.17412097118232234,1.79
53.14,2564.74,1.9,14.64,2.2,IrO2,2.14,Pt/C,0.23,Nafion_212,48.91,17.26,43748.91,43.75,4.87,446.57,26.79,78.01,136290.2836,52.43794725005112,12.440000000000001,3.640808706304473,2.833719582850521,0.0916447120812947,3.3672000000000004,0.03575461046292811,0.17411901401311636,2.37
72.42,5089.72,2.5,15.03,1.67,IrO2,1.09,Pt/C,0.15,Nafion_117,169.96,19.17,63877.49,63.88,12.72,886.22,53.17,59.2,368597.5224,29.94657566486232,13.36,2.2487571734304983,8.865936358894105,0.1756420878210439,2.2544999999999997,0.03452085059375863,0.17411959793466045,1.24
56.04,4508.63,2.34,9.2,3.48,IrO2,1.75,Pt/C,0.19,Nafion_117,178.06,22.06,50175.63,50.18,10.56,785.04,47.1,63.2,252663.6252,25.320846905537458,5.719999999999999,3.064902591395217,8.071622846781505,0.18843683083511778,1.7479999999999998,0.041755888650963593,0.17411941099624498,1.94
30.18,2269.44,1.89,25.14,4.21,IrO2,1.64,Pt/C,0.13,Nafion_212,49.08,17.04,56784.31,56.78,4.29,395.16,23.71,78.28,68491.6992,46.239608801955995,20.93,2.217756816082241,2.880281690140845,0.14214711729622267,3.2682,0.06262425447316103,0.17412225042301185,1.77
72.79,1981.95,1.82,21.92,1.54,IrRuOx,0.59,Pt/C,0.18,Nafion_115,130.17,16.33,17426.18,17.43,3.61,345.1,20.71,81.29,144266.1405,15.225858492740265,20.380000000000003,1.2217292313422292,7.971218616044091,0.049594724550075554,3.9456,0.025003434537711224,0.17412144605060673,0.77
40.03,2407.57,1.88,18.0,4.27,Ir_black,2.31,Pt/C,0.04,Nafion_115,123.51,20.74,49046.55,49.05,4.51,419.21,25.15,78.92,96375.0271,19.492915553396486,13.73,3.447149041157486,5.955159112825458,0.11266550087434424,0.72,0.04696477641768673,0.1741216247087312,2.35
53.11,3267.71,2.11,14.7,2.61,IrRuOx,0.74,Pt/C,0.19,Nafion_115,135.39,19.21,65661.7,65.66,6.91,568.98,34.14,70.02,173548.0781,24.135534382155257,12.09,1.2585936001679052,7.047891723060904,0.130107324421013,2.7929999999999997,0.039728864620598756,0.174121938605323,0.9299999999999999
74.76,2011.43,1.73,13.93,2.1,IrO2,1.61,Pt/C,0.04,Nafion_115,117.44,22.03,27359.3,27.36,3.48,350.23,21.01,85.49,150374.5068,17.127299046321525,11.83,3.400199746939717,5.330912392192465,0.046548956661316206,0.5572,0.02314071696094168,0.17411990474438585,1.6500000000000001
74.79,3425.24,2.09,17.68,1.55,IrO2,0.95,Pt/C,0.21,Nafion_212,53.93,16.36,39247.7,39.25,7.17,596.4,35.78,70.71,256173.6996,63.512701650287404,16.13,2.006931032232102,3.2964547677261615,0.0958684316085038,3.7127999999999997,0.027944912421446713,0.17411918580887764,1.16
62.67,2518.93,1.94,15.94,2.55,Ir_black,2.08,Pt/C,0.28,Nafion_212,49.33,20.05,29269.98,29.27,4.89,438.6,26.32,76.18,157861.3431,51.062842083924586,13.39,3.8925633275478524,2.460349127182045,0.07802776448061273,4.4632000000000005,0.030955800223392373,0.17412155161120002,2.3600000000000003
64.54,3097.39,1.98,6.03,3.43,IrO2,1.38,Pt/C,0.08,Nafion_212,52.58,17.23,57479.86,57.48,6.13,539.32,32.36,74.82,199905.55060000002,58.90813997717763,2.6,2.6313144156844386,3.0516540917005224,0.09497985745274247,0.48240000000000005,0.03067864889990703,0.17412079202166988,1.46
58.32,2621.45,1.98,15.44,3.13,IrO2,2.18,Pt/C,0.07,Nafion_117,180.4,16.47,46509.62,46.51,5.18,456.45,27.39,74.87,152882.96399999998,14.53131929046563,12.309999999999999,3.906043139455693,10.953248330297512,0.08882030178326474,1.0808,0.033950617283950615,0.17412119246981633,2.25
51.94,2102.23,1.84,20.82,1.45,IrRuOx,0.45,Pt/C,0.17,Nafion_212,53.42,20.27,42036.7,42.04,3.87,366.04,21.96,80.41,109189.8262,39.352864095844254,19.37,0.756458431116075,2.635421805624075,0.07450904890257991,3.5394,0.03542549095109742,0.17411986319289519,0.62
53.52,5676.15,2.5,14.65,1.54,IrRuOx,0.88,Pt/C,0.07,Nafion_117,178.06,19.76,134518.31,134.52,14.19,988.33,59.3,59.2,303787.548,31.87773784117713,13.11,1.5028549941274354,9.011133603238866,0.265134529147982,1.0255,0.04671150971599402,0.1741197818944179,0.95
65.8,4164.97,2.31,5.59,2.32,IrRuOx,0.92,Pt/C,0.2,Nafion_117,174.51,20.72,76936.08,76.94,9.63,725.21,43.51,63.98,274055.026,23.86665520600539,3.27,1.7764524874003056,8.422297297297296,0.14635258358662614,1.118,0.035106382978723406,0.1741213021942535,1.12
68.15,1509.57,1.76,20.36,2.09,IrO2,1.98,Pt/C,0.05,Nafion_212,54.26,17.88,17782.13,17.78,2.65,262.85,15.77,84.22,102877.1955,27.821046811647623,18.27,3.914144725692891,3.034675615212528,0.038884812912692586,1.018,0.025825385179750547,0.17412243221579657,2.03
69.26,4885.27,2.47,10.04,1.96,IrO2,1.74,Pt/C,0.05,Nafion_117,179.43,18.87,63384.18,63.38,12.07,850.62,51.04,59.9,338353.80020000006,27.22660647606309,8.079999999999998,3.4780963325238066,9.508744038155802,0.1742708634132255,0.502,0.035662720184810856,0.17411934243143162,1.79
69.21,2825.39,1.97,11.25,2.06,Ir_black,2.38,Pt/C,0.26,Nafion_117,181.11,18.59,59831.15,59.83,5.56,491.96,29.52,75.16,195545.24189999996,15.600408591463749,9.19,4.755018029501252,9.742334588488436,0.0803352116746135,2.9250000000000003,0.028464094783990757,0.17412109478691437,2.6399999999999997
40.02,5106.53,2.5,9.18,3.46,IrO2,2.09,Pt/C,0.15,Nafion_117,186.17,23.16,64033.62,64.03,12.77,889.15,53.35,59.2,204363.33060000002,27.429392490734276,5.72,3.118537263156299,8.038428324697755,0.31909045477261366,1.377,0.0624687656171914,0.17412019512271543,2.2399999999999998
59.98,4391.38,2.39,12.58,4.08,IrRuOx,1.45,Pt/C,0.2,Nafion_212,46.9,17.74,45051.48,45.05,10.48,764.63,45.88,62.0,263394.97239999997,93.63283582089552,8.5,2.6415438989520474,2.643742953776776,0.1747249083027676,2.516,0.03984661553851284,0.1741206636638141,1.65
36.94,2579.28,1.97,19.71,2.33,IrRuOx,0.78,Pt/C,0.08,Nafion_115,129.98,17.76,48101.26,48.1,5.08,449.11,26.95,75.17,95278.6032,19.843668256654873,17.380000000000003,1.1285556628590243,7.318693693693692,0.13752030319436925,1.5768000000000002,0.05332972387655658,0.17412223566266555,0.86
61.88,724.43,1.52,15.54,3.94,IrRuOx,1.0,Pt/C,0.15,Nafion_115,124.05,18.22,10676.47,10.68,1.1,126.14,7.57,97.58,44827.7284,5.839822652156388,11.6,1.8566986660891058,6.808452250274424,0.01777634130575307,2.331,0.02456367162249515,0.17412310368151512,1.15
58.06,2013.52,1.78,10.12,2.15,IrO2,2.23,Pt/C,0.13,Nafion_117,179.34,19.59,46588.72,46.59,3.58,350.59,21.04,83.15,116904.9712,11.22738931638229,7.969999999999999,3.9852561370522377,9.154670750382849,0.061660351360661385,1.3155999999999999,0.030657940062004823,0.17411796257300646,2.36
72.14,3052.29,2.01,22.71,2.49,IrO2,2.8,Pt/C,0.13,Nafion_212,50.22,17.41,54481.15,54.48,6.13,531.47,31.89,73.75,220192.2006,60.77837514934289,20.22,5.760472007985031,2.884549109707065,0.08497366232326033,2.9523,0.027862489603548653,0.1741217249999181,2.9299999999999997
54.47,3469.88,2.08,22.76,1.95,IrRuOx,1.51,Pt/C,0.15,Nafion_212,45.5,22.07,36917.93,36.92,7.23,604.18,36.25,71.04,189004.3636,76.2610989010989,20.810000000000002,2.6033775269666224,2.061622111463525,0.1327336148338535,3.414,0.03818615751789976,0.1741212952609312,1.66
42.02,1976.67,1.91,22.5,2.92,Ir_black,1.96,Pt/C,0.13,Nafion_117,176.11,17.52,47579.44,47.58,3.78,344.18,20.65,77.48,83059.67340000001,11.224064505138832,19.58,2.9836413176071956,10.051940639269407,0.08995716325559257,2.9250000000000003,0.04545454545454545,0.1741211228986123,2.09
43.81,1506.03,1.65,10.85,4.5,Ir_black,1.7,Pt/C,0.1,Nafion_115,133.76,21.86,19815.39,19.82,2.49,262.23,15.73,89.68,65979.1743,11.25919557416268,6.35,2.634591788619507,6.1189387008234215,0.05683633873544853,1.085,0.03766263410180324,0.1741200374494532,1.8
68.41,4630.96,2.37,14.54,2.82,IrO2,1.62,Pt/C,0.08,Nafion_117,184.43,15.82,64984.25,64.98,10.98,806.34,48.38,62.39,316803.97359999997,25.109580870791085,11.719999999999999,3.2108193353963093,11.65802781289507,0.160502850460459,1.1632,0.03464405788627394,0.1741194050477655,1.7000000000000002
